;link;hasil;sentiment
1758;https://www.instagram.com/p/CQUlknDJNYU/;;1
1759;https://www.instagram.com/p/CQTEbAIBLlL/;selamat sore   yess     rek nini  hitz arek arek    melepas kepenatan  suasana kota  nini   amazon   tepatnya     nhtm  perahu ndewasa anak orang nvideo  vision  bukanya  sabtu  perahunya kalo orang  weekend  galibur   ditunnggu kedatangannya     sparkles;0
1760;https://www.instagram.com/p/CQCp-p6A-4C/;tips    muda  siapkan kencur buah  tumbuk halus lumurkan  tubuh  keringkan  biarkan meresap   tubuh    dibasuh  air biarkan   meresap   tubuh    berjalan orang orang disekeliling   bilang  bau kencur selamat mencoba semoga bermanfaat;0
1761;https://www.instagram.com/p/CQAO3GfhTwC/;hai guys   deretan manfaat berkunjung  wisata alam    fire nmantep banget    sesibuk apapun kegiatan   lupa luangkan   berwisata alam sparkles star struck otw squinting face  tongue;2
1762;https://www.instagram.com/p/CP_c3JrF-QD/;intro  ;1
1763;https://www.instagram.com/p/CP-0n7IBZmp/;dinda;1
1764;https://www.instagram.com/p/CP-oT0ohyvZ/;penyemprotan desinfektan  virus covid  menempel  terhempas mati  hilang sparkles ndengan  lokasi wisata    bebas virus covid yey  eits tunggu      kalo    mematuhi protokol kesehatan            smiling face  hearts;0
1765;https://www.instagram.com/p/CP8Pe8ONgQB/;;1
1766;https://www.instagram.com/p/CP7QLEyBGdG/;hai hai rek main game ayo admin  game tebak tebakan  face savoring food nlumayan memutar otak  game   tenang    bikin   pusing tujuh keliling  hehe     kalo   jawabannya langsung  kirim dikolom komentar star struck min burung nilainya perahu pohon smiling face  heart eyes  ayo    hadiah  minnnnn enraged face enraged face enraged face enraged face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face min smiling face  heart eyes;2
1767;https://www.instagram.com/p/CP4p0fjBvjg/;burung burung cantik   menyambut kedatangan     loh rek star struck nasyik banget   lihat aneka  satwa cantik  langka banget ditemuin   padatnya perkotaan hehe ayo   jadwalkan kedatangan    admin  ekosistem alam    menunggumuu dove sparkles;2
1768;https://www.instagram.com/p/CP3ch7QhxBU/;laut  kelestarian   dijaga  memperingati      manusia  menjaga  menghargai laut beserta  isi  dalamnya squid octopus fish crab whale blue heart nselamat  laut sedunia water wave sparkles;0
1769;https://www.instagram.com/p/CPzgLA6BUFQ/;starter pack     rek herb sparkles nkalo versi   coba komen   smiling face  heart eyes;2
1770;https://www.instagram.com/p/CPxs7hXB6gv/;     menerima kenyataan kalo besok   senin huhu   kayak admin pleading face broken heart nsaking senengnya admin main       lupa kalo besok   back  reality    kerasa cepat banget kalo  senang pleading face pleading face ntapi  semangat   besok  masuk sekolah online  kerja    capek  lupa bersyukur  main    biar stres  hilang partying face sunflower sparkles;0
1771;https://www.instagram.com/p/CPudM4yhgAd/;  nberbicara      habisnya rek selamat siang   yes menyangka  sih rek kalo     nini   hitz arek arek   pengin kabur   kepenatan suasana kota    salah  sudut kota tepatnya daerah       asri banget nnaik perahu  langsung berasa kayak jungle cruise   amazon halah face savoring food tiketnya   mahal   ribu rupiah   orang murah  ayo gas langsung rek triangular flag    nvideo teko nsalam arek suroboyoku oncoming fist smiling face  sunglasses msyarifvdin esa tibake nek gae drone shootingane wapik fahar mantap sensaine face  tears  joy pengin kesini;0
1772;https://www.instagram.com/p/CPuIz3tBVAo/;selamat  lingkungan hidup sedunia potted plant sunflower sparkles nlingkungan    kelangsungan hidup  makhluk hidup   lingkungan    manusia hewan  tumbuhan   bertahan hidup njadi   merawatnya  ;2
1773;https://www.instagram.com/p/CPsLfueHa11/;masyaallah alhamdulillah happy banget   jalan segerin mata lihat ijo   kapal  ekspektasi  disana  perahu beaming face  smiling eyes nwisata  cocok banget  piknik keluarga murah meriah  masuknya gratis  kalo pengin  kapal bayar dewasa anak    sangu  beli jajan hihi ayo join  photocontest revolving hearts join hadiah juta photocontest ikutan ayo red heart join bptengah babykids pc;2
1774;https://www.instagram.com/p/CPpM_PdhXNl/; arek     suka main  bingung  explore       jawabannya loh nselain   pemandangan  bikin pikiran tenang      spesies burung eksotik  langka dove herb sparkles nbeberapa burung    temui  bambangan kuning cangak merah perkutut jawa punai gading       pengin ketemu  salah  burung   langsung   lokasi  weekend  sparkles smiling face  heart eyes;0
1775;https://www.instagram.com/p/CPnHKR6s04t/;apess   jalur blusukan  kena fuck  goweser  salah   meme editan aluss senggol nyemplung rolling   floor laughing cokotne yuyu  drijine face  tears  joy face  tears  joy face  tears  joy face  tears  joy;0
1776;https://www.instagram.com/p/CPmoV4hh-w-/;menghabiskan   bersantai  menyelesaikan   penuh kesibukan   asik    jalan jalan hunting foto  menikmati panorama alam menikmati panorama alam  kerabat teman  keluarga    nyaman  kenikmatan    njika       bersantai  menikmati  amazonnya     salah    bagus  menghabiskan  bersantai  seedling sparkles;0
1777;https://www.instagram.com/p/CPmiKtjrOW-/; kali zamzril   senang banget    kapal      takutnya jalan  bambu  bawahnya   kadang bunyi nyg degan bunda face  tears  joy ngaleri penuh foto  ber    jepretan fotografer pribadi ayah face blowing  kiss likeback follow tag hastag repost check mark  check mark  ikutan ayo kissing face sing semangat ibuk face  hand  mouth face  hand  mouth ayo daftar  smiling face  heart eyes ayo daftar photocontes growing heart hadiah juta photocontest;2
1778;https://www.instagram.com/p/CPlTxSahHTy/;    wisata  menggabungkan wisata rekreasi  edukasi  area  luas   hektar  ditanami  tanaman bakau lokasi wisata  dikelola    pemerintah kota  nasyiknya berwisata      sudut klta  berfoto  indahnya alam  asri  cantik   diantar  perahu;0
1779;https://www.instagram.com/p/CPk1F8eBgdr/;anak anak   penerus generasi berprestasi  penuh  cahaya kebanggaan nselamat  anak sedunia girl light skin tone baby light skin tone;0
1780;https://www.instagram.com/p/CPkw0fCAqjw/;hanggo nwisata   nandai pantainya bersih   syahdu ngopi smiling face  smiling eyes thumbs  thumbs  thumbs  kopi  mantaabbb teacup without handle;2
1781;https://www.instagram.com/p/CPj26d5B0O6/;pancasila  ideologi negara    simbol keberagaman   menggambarkan  negara   bangsa    negara  kuat nselamat  pancasila juni maju  pariwisata  min;0
1782;https://www.instagram.com/p/CPi1fWcDN3d/;lidah ketiup angin check rolling   floor laughing rolling   floor laughing ceomm kissing face  closed eyes kissing face  closed eyes  ketok kurus smiling face  heart eyes;1
1783;https://www.instagram.com/p/CPfwmu7nfU2/;andai pantainya bersih   syahdu ngopi smiling face  smiling eyes keren   hanggo fire clapping hands thumbs  teacup without handle merdekaaaaaa;2
1784;https://www.instagram.com/p/CPfjxAtBdhj/;today  explore route   open sea      tricky  wet walk     good time another great work  love  winking face;2
1785;https://www.instagram.com/p/CPe6jXEnSv_/;langsung  achmad;2
1786;https://www.instagram.com/p/CPeolzth-oK/;   pengin menghilangkan stres kerja  sekolah  lihat view  cakep   menguras kantong nmangrove  jawabannya smiling face  hearts sparkles nbuat orang dewasa  bayar tiket masuk   dove sparkles nkalo anak anak    eits    anak anak harga tiketnya   money  wings nmurce banget  ayo  luangkan    main kesini admin tunggu seedling sparkles;0
1787;https://www.instagram.com/p/CPeN1ynhtWv/; herb minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus wolf paw prints;0
1788;https://www.instagram.com/p/CPcy8Aossqt/;menulusuri jalur  gazebo  trekking sungguh mengasyikkan nsuara   burung suara kumbang  suara air laut    tumbuhan bakau   damai nkalian wajib coba nthanks partner  crime penekan  rekk ayo moleh moleh face  tears  joy face  tears  joy  ngene   hoax fire gara ketemu awak dewe  saiki mlayu nang  iku lo face  tears  joy big thanks    like sungguh teganya teganya teganya;0
1789;https://www.instagram.com/p/CPcpeXEhWkV/;tlong kondisikan mukanya beibb;1
1790;https://www.instagram.com/p/CPcXTahjbDO/;alam check mark   komentar ;1
1791;https://www.instagram.com/p/CPZvFAtB-gf/;save  save world seedling sparkles nmenyelamatkan   menyelamatkan bumi menyelamatkan bumi  menyelamatkan kehidupan  aktif menjaga  menghijaukan    menyalaaaaaaaaa green heart green heart green heart seedling seedling herb agree red heart fire green heart green heart green heart sparkles;0
1792;https://www.instagram.com/p/CPZMCXtM40l/;    menggembirakan  berkumpul  keluarga   pribadi    time  bertemu  berkumpul  kawan kawan  disitulah   lepaskan kegembiraanmu  keluargamu  ;0
1793;https://www.instagram.com/p/CPXLzC2BufR/;     jembatan bambu       jembatan    berfoto foto sepuasnya loh dove sparkles nsalah satunya   berfoto  spot    cantik banget  star struck sparkles njadi  lupa mampir  foto  smiling face  hearts sparkles;0
1794;https://www.instagram.com/p/CPUbJXthoca/;selamat  raya waisak  smiling face  halo nsemoga berkah waisak membawa kebahagiaan kedamaian  keadilan  umat buddha  merayakan dove sparkles;2
1795;https://www.instagram.com/p/CPSDkO3F5P5/;    ntukang jahit scissors woman si clothes ntukang koin money bag heavy dollar sign ntukang sopir oncoming automobile sport utility vehicle ntukang gambar straight ruler triangular ruler ndifotoin tukang kue shortcake pancakes kayak rantang susun face  hand  mouth face  tears  joy face  tears  joy face  tears  joy tukang poto  diajak loudly crying face lhuk sing kuning nungging face  tears  joy face  tears  joy   ijo face  tears  joy   muda   tua beaming face  smiling eyes;0
1796;https://www.instagram.com/p/CPSCXAsBPKd/; liburan  aman  pandemi  banget    mematuhi protokol kesehatan ayo  patuhi aturan  pemerintah     dibawah    mencegah penyebaran virus covid  pakai masker  bepergian jaga jarak aman minimal meter cuci tangan sesering   detik   sentuh mata hidung  mulut  npastikan  mematuhi protokol kesehatan  kebaikan   smiling face  open hands omg keren banget sih   kesana;0
1797;https://www.instagram.com/p/CPPmH4FhplZ/;hello monday please  good day heart exclamation ngimana  mood    senin  coba share  kolom komen pakai emoticon  boleeh smiling face  heart eyes smiling face  hearts nkalau admin sih mood   senang  kemarin  puas main    partying face sunflower sparkles minnnnnnnnnnnnn  pengin kesanaaa doain    mampir loudly crying face broken heart crying face mood   pusing memikirkan tugas soo happyy smiling face  hearts dove sparkles;2
1798;https://www.instagram.com/p/CPM38jPhHn1/;halo rek   pengin main    ijo ijo   lihat   laut nkalau  sih  tinggal main      dijamin gaakan menyesal deh kalo  main kesini    lihat    laut  bersamaan nnah        lautnya    perahu melewati     ngebayanginnya   kayak asik banget  nyuk sempetin     kesini;0
1800;https://www.instagram.com/p/CPHt2g4hQvZ/;    bingung  jam buka     nnih admin kasih info jam bukanya   smiling face  hearts sparkles njangan lupa  pakai masker  patuhi protokol kesehatan tiket masuknya  min;0
1801;https://www.instagram.com/p/CPHq6hkLloO/;ncakep banget lur sing ndek foto ayo dulur sudah arep weekend maneh penyekatan  kota  berlaku njalan jalane    sing  karo arek sing   hati   blood type b  blood type   blood type   blood type dashing away dashing away camera  flash  framed picture  njangan lupa tap green heart share save komen selfie minus minus minus minus minus minus minus minus minus minus minus minus minus nbikin post  hastag  pushpin tag  post rek minus minus minus minus minus minus minus minus minus minus minus minus minus yellow heart area konservasi   menarik  fasilitas edukasi  konservasi   edukasi cantik ganteng face  tears  joy    jual makanan   orang suruh meditasi doang   pic thx;0
1802;https://www.instagram.com/p/CPFhIAvhIuL/;     banget manfaat loh rek      manfaatnya      simak penjelasan admin dibawah    habitat  sumber makanan   jenis satwa     membantu menekan gelombang tsunami  mencegah abrasi  mensterilkan air laut  asin  tawar  penyimpan karbon   rekreasi   ngimana      keberadaan     ayo  jaga bareng bareng;0
1803;https://www.instagram.com/p/CPD5ExPIbJN/;halo rek     back  reality  libur lebaran  semangat yoh    masuk kerja flexed biceps light skin tone flexed biceps light skin tone nnah nama tumbuhan    tumbuhan   dijumpai pas  mampir     nbuat  penasaran langsung   lokasi   pekan  herb seedling sparkles;0
1804;https://www.instagram.com/p/CPBB5x7HWuF/;morning ride nselalu  cerita;0
1805;https://www.instagram.com/p/CO-gXKJH4UU/;tetaplah rukun sayangnya mama nanak sholeh sholeha seng cilik iki tegese talah wajahe face  tears  joy face  tears  joy;2
1806;https://www.instagram.com/p/CO9mt48FDkj/;ncaptured      sub;1
1807;https://www.instagram.com/p/CO9VD-FlE5b/;   suka jalan jalan  kota     wisata unik  patut  kunjungi lokasinya     best western hotel   penasaran  ayo simak videonya  terima kasih banget informasinya recomended banget red heart;0
1808;https://www.instagram.com/p/CO9CfuhsdbO/;reposted  memakai  heart like lake  calm still surface  great depths  kindness lao tzu  collab dm official;2
1809;https://www.instagram.com/p/CO7YfXdBOIg/;memakai  heart like lake  calm still surface  great depths  kindness lao tzu;2
1810;https://www.instagram.com/p/CO66svlrsGs/;lebaran identik  mudik     mudik  diganti  berwisata   rayon nalhamdulillah    wisata  seribu taman      ria   taman atlantis  ehmm   noh   binatang    libur  penuh sesak pengunjung nkalau foto  diambil   puasa lupa  diambil face  hand  mouth njalan jalan   belajar manfaat    manusia njangan mudik berwisata face  hand  mouth  panas  sih  face  tears  joy terakhr kesana  buka panas banget;0
1811;https://www.instagram.com/p/CO41KyxMP8d/;water wave water wave;1
1812;https://www.instagram.com/p/COsUdobnRTo/; ride thumbs  thumbs ;1
1813;https://www.instagram.com/p/COkCt4RBMKI/;model nselamat menjalankan ibadah puasa man teman semoga  kuat beaming face  smiling eyes nburuan book ayo  ketinggalan  favorit  winking face disurabaya keren banget smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes;2
1814;https://www.instagram.com/p/COkCVy9BKdC/;model nnanti  buka puasa makan  fren nburuan book ayo  ketinggalan  favorit  winking face disurabaya red heart;0
1815;https://www.instagram.com/p/COf5BQ6BPpd/;;1
1816;https://www.instagram.com/p/COazg9EBPb8/;;1
1817;https://www.instagram.com/p/COVT-87BRHB/;;1
1818;https://www.instagram.com/p/COSRU14jpYz/; black nbe bold smiling face  sunglasses black heart;0
1819;https://www.instagram.com/p/COJY7MKBDmt/;;1
1820;https://www.instagram.com/p/COHGKMvBh0X/;;1
1821;https://www.instagram.com/p/CODurdTngo8/;     berbeda;0
1822;https://www.instagram.com/p/CODXCDHHrzQ/;perjalan      tujuan  kau  menikmati prosesnya;0
1823;https://www.instagram.com/p/COCj-O1hqZA/; herb minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus minus wolf paw prints keren smiling face  heart eyes ayo  repost;0
1824;https://www.instagram.com/p/COBaO-TBCym/;;1
1825;https://www.instagram.com/p/COAU7oFhC0A/;;1
1826;https://www.instagram.com/p/CN-DiAgBxfG/;;1
1827;https://www.instagram.com/p/CN7meL4BdhB/;;1
1828;https://www.instagram.com/p/CN62vczBZX9/;tubuh  terpasung  jiwa  pikiran  terbang sebebas bebasnya nkartini enak  terbanglah  kau diangkasa clapping hands clapping hands;0
1829;https://www.instagram.com/p/CN4dRn0BOO9/;take foto home;2
